1 7075
1 F3B8
1 BA82
1 CE87
1 A1B0
1 3CE8
1 C32D
1 4FE4
1 DEC7
1 6366
1 C5A7
1 E288
1 BE82
1 2630
1 0980
1 1913
1 247F
1 F416
1 6F75
1 F35F
1 DE88
1 2084
1 4506
1 A52B
1 2598
1 5043
1 F9FC
1 0FE6
1 A02D
1 19AC
1 0B1D
1 693E
1 B703
1 391D
1 E012
1 0AA9
1 1265
1 F220
1 640B
1 8495
1 D3CA
1 CC0B
1 B2E6
1 781D
1 DF96
1 E9D4
1 B6D8
1 2188
1 E910
1 B5D5
1 9CBB
1 4CF8
1 723A
1 466B
1 0703
1 5DB7
1 642A
1 3801
1 3725
1 B791
1 3F56
1 F229
1 F3CE
1 6429
1 C584
1 30EE
1 8256
1 8CED
1 0BAD
1 9764
1 42C1
1 D7B5
1 18C9
1 371B
1 0670
1 A654
1 C8FE
1 DBFF
1 1E3A
1 98AA
1 0127
1 25F9
1 8CC3
1 12E8
1 36BF
1 E1D4
1 C0CD
1 BAD7
1 B7B5
1 C8C7
1 342A
1 0902
1 27C2
1 B574
1 EFA7
1 6C0D
1 BF9C
1 5985
1 79BB
1 FA9A
1 271B
1 5C2B
1 CA36
1 879A
1 B16C
1 0EB8
1 970F
1 E371
1 132E
1 9EED
1 3E5C
1 A215
1 AD52
1 1895
1 2393
1 6A9C
1 9549
1 A25D
1 EE16
1 830C
1 E5CE
1 5DB4
1 4800
1 2F7A
1 D276
1 8E4F
1 B9F4
1 FDD7
1 DF64
1 17BC
1 89FD
1 E597
1 FC18
1 4F69
1 4D1D
1 5229
1 8EA6
1 959E
1 EC0E
1 0099
1 09D8
1 66BA
1 0CDD
1 7BEC
1 BC9C
1 8AB6
1 AB9E
1 DA4A
1 4CBE
1 0867
1 6780
1 5519
1 1771
1 1075
1 4E27
1 EFB6
1 93CE
1 1523
1 82E8
1 1F58
1 0658
1 2457
1 317E
1 E251
1 4AEA
1 825A
1 3AFB
1 89A8
1 2BD3
1 B639
1 077C
1 F52C
1 126B
1 6030
1 48A7
1 32D3
1 5A89
1 3CE5
1 8699
1 3701
1 ECB4
1 684B
1 D9AA
1 8791
1 E7D2
1 1200
1 A6A0
1 2D9A
1 128B
1 0132
1 46A8
1 83C9
1 A089
1 56CF
1 8A50
1 AAA0
1 87CA
1 FB72
1 5664
1 99F1
1 4C6A
1 110A
1 6A45
1 42EE
1 34F0
1 6F89
1 C352
1 1EA2
1 766B
1 C5D8
1 77AD
1 6F08
1 6141
1 D9C6
1 4BE3
1 3EE0
1 E08B
1 EBAD
1 26E2
1 34DC
1 43D7
1 10AD
1 F865
1 FF05
1 A8B9
1 AFC2
1 FDF4
1 FB11
1 FCC5
1 A909
1 642B
1 4A40
1 E92B
1 E300
1 61A4
1 3174
1 9B5E
1 E9F9
1 F62F
1 A5C1
1 4B42
1 A0AE
1 0768
1 4F78
1 E580
1 9EF0
1 865E
1 1407
1 258E
1 4EB0
1 1A30
1 8877
1 A8E1
1 FBFA
1 E27F
1 C87C
1 194C
1 0F16
1 046E
1 ADC6
1 4C8D
1 AB3D
1 611E
1 2705
1 8E08
1 A905
1 CC9D
1 1D19
1 DAFD
1 4A17
1 A568
1 57D0
1 932C
1 5B7B
1 00E0
1 15BE
1 A4E4
1 A8E5
1 F488
1 1648
1 5631
1 2E40
1 D280
1 4813
1 4EC8
1 1E08
1 0AE5
1 495E
1 A9E2
1 7D97
1 54F8
1 4C1E
1 BCE7
1 8424
1 CD9D
1 4A24
1 BFB4
1 90CE
1 5736
1 373C
1 0526
1 FB7C
1 4703
1 48D1
1 1B7B
1 5735
1 AF8D
1 8523
1 DCCD
1 64DD
1 75E3
1 9555
1 711C
1 F3C4
1 EA94
1 B522
1 920D
1 440F
1 7276
1 A999
1 8019
1 316E
1 BB56
1 181D
1 EDE6
1 5000
1 790C
1 9C73
1 672D
1 FF07
1 BC6D
1 3C7E
1 F498
1 1AED
1 4602
1 1F69
1 8493
1 C39E
1 6960
1 F471
1 B649
1 435D
1 FD77
1 442C
1 1DA7
1 ACF2
1 D253
1 93BB
1 85D2
1 F26C
1 F66A
1 3D24
1 71A2
1 DFF5
1 E4F8
1 49D9
1 1814
1 2413
1 B6B8
1 24B3
1 511E
1 582D
1 332A
1 D80D
1 4596
1 487D
1 D310
1 4965
1 8210
1 F1A3
1 349E
1 F695
1 ECC8
1 3941
1 4786
1 DCC5
1 1B80
1 7B7A
1 9E6B
1 C6AD
1 6398
1 76B4
1 D7F6
1 8417
1 43CA
1 0301
1 F465
1 3765
1 14E8
1 7BC6
1 9134
1 87EB
1 05A6
1 F285
1 3134
1 3090
1 542E
1 56B6
1 DA26
1 A25F
1 7C7C
1 5BDF
1 E176
1 8209
1 8C16
1 D819
1 B890
1 6D25
1 8242
1 B37E
1 D1F1
1 2F0F
1 D356
1 E2DD
1 EE12
1 8373
1 BE57
1 6DCF
1 5B55
1 AEBF
1 205E
1 35AC
1 E103
1 9E17
1 2534
1 EE44
1 B4D8
1 0A6D
1 020E
1 39EA
1 5217
1 9E2C
1 54B4
1 D524
1 6297
1 2AD5
1 FA2C
1 2B92
1 BE64
1 5FC3
1 1A95
1 624D
1 E081
1 A7D4
1 899F
1 9507
1 443B
1 E221
1 D62B
1 11C8
1 58E7
1 6C6F
1 D6EB
1 3956
1 E88F
1 F66E
1 4EFD
1 1286
1 2D57
1 C88A
1 D8CE
1 1136
1 6F60
1 EC7F
1 DDF4
1 1D87
1 358D
1 F1DF
1 F89F
1 C609
1 A7D2
1 50D6
1 53A7
1 7B79
1 C0D2
1 4A00
1 F0BA
1 73E3
1 7A10
1 8165
1 9526
1 A310
1 ED7D
1 840C
1 157C
1 2250
1 5F8C
1 A18C
1 35AC
1 8699
1 317E
1 86CF
1 75BF
1 D028
1 56CE
1 7855
1 7CC9
1 EB4A
1 5323
1 FC56
1 3DCF
1 1F01
1 3614
1 56E0
1 3D7C
1 BC91
1 8FFF
1 AEC3
1 5263
1 FA47
1 0852
1 FCDB
1 1C42
1 5676
1 5CED
1 1F1E
1 EAB2
1 3A4F
1 D064
1 CE61
1 0B8D
1 535A
1 8DFD
1 514B
1 4510
1 C59D
1 25C0
1 8D36
1 31B9
1 1055
1 FAD5
1 7ED2
1 CB6A
1 4A9F
1 319F
1 D8A3
1 A77F
1 B844
1 65E0
1 3D1B
1 1D4E
1 1470
1 9A17
1 112E
1 B049
1 5530
1 1B25
1 6EEA
1 0F6A
1 3389
1 89C3
1 0778
1 BBED
1 E781
1 6B1A
1 3F78
1 C14E
1 89FA
1 C5B6
1 96D3
1 737D
1 D3A8
1 6488
1 A89B
1 DDAC
1 8811
1 FA45
1 DF08
1 29CF
1 AD5A
1 1C4A
1 D622
1 4907
1 2632
1 4219
1 0D7F
1 9EC0
1 DEEA
1 C35A
1 BA84
1 16FA
1 3A57
1 B0A9
1 F7D9
1 206E
1 E74E
1 CA83
1 0C64
1 530C
1 DA0B
1 A641
1 F20F
1 F9C1
1 CD4D
1 6030
1 7179
1 324A
1 C465
1 4524
1 40F2
1 9BD8
1 DC38
1 627E
1 D13D
1 DFC0
1 8FEF
1 393F
1 DE35
1 3413
1 666C
1 41A2
1 82E8
1 6501
1 B4D8
1 74C5
1 2AF1
1 F906
1 7A12
1 DEA2
1 C680
1 844E
1 5B37
1 5AA6
1 9B76
1 6690
1 23A5
1 6F98
1 B6F0
1 FB3E
1 C4E9
1 9AEB
1 FF97
1 38EB
1 21E0
1 6FC7
1 B38A
1 7C95
1 975A
1 92DB
1 F054
1 E1B6
1 1A1F
1 B389
1 0BE1
1 1E29
1 BDC2
1 C0BD
1 1E0F
1 F995
1 0BA9
1 51D0
1 74F0
1 0E3C
1 2EC5
1 010A
1 9535
1 0346
1 C238
1 5C3E
1 44CF
1 8AA8
1 0F75
1 5065
1 9F7D
1 2613
1 8EE8
1 FB4C
1 BDD0
1 F9EB
1 3F19
1 A2EC
1 E997
1 440B
1 E3B6
1 4E48
1 C5C4
1 2659
1 9B80
1 A74C
1 4B85
1 E1C6
1 6A7B
1 1EFD
1 2044
1 CA67
1 73CA
1 AECC
1 7315
1 A06A
1 AA2F
1 4F87
1 E72D
1 38B5
1 125F
1 827C
1 5E21
1 16CB
1 BB27
1 AD18
1 ED96
1 1A62
1 FCEE
1 A619
1 5453
1 6025
1 6B5A
1 48E2
1 ACDD
1 8420
1 C36C
1 F8CE
1 EDD4
1 209D
1 C4CD
1 3122
1 B1F9
1 4081
1 8D00
1 509E
1 ADEE
1 84E0
1 57E8
1 D0EE
1 0237
1 7AA3
1 EF26
1 8A65
1 51A5
1 1FEB
1 BF1D
1 2604
1 1BA2
1 F4E7
1 61A3
1 0C9B
1 38C9
1 E134
1 07DD
1 A90B
1 7458
1 314B
1 4126
1 1CF6
1 0ADB
1 7285
1 987C
1 8A25
1 51DA
1 1D63
1 73AB
1 7971
1 7983
1 D9C2
1 B69E
1 C060
1 BA42
1 BE43
1 F08E
1 08C2
1 0ABE
1 2E8D
1 4896
1 5FB4
1 9FF3
1 AA28
1 2B9A
1 247B
1 00B3
1 6FED
1 AA23
1 A97F
1 46EC
1 6531
1 E1DA
1 61EA
1 1D00
1 771D
1 009D
1 2D37
1 7E62
1 6F47
1 A9AC
1 1924
1 C046
1 B62E
1 1DD1
1 DB69
1 9FE7
1 98C5
1 C2BD
1 19B7
1 B259
1 46F0
1 F275
1 37EC
1 3563
1 81B5
1 A7F9
1 FF7D
1 404E
1 CCA5
1 B60C
1 D3F5
1 F412
1 E662
1 2D30
1 C380
1 75DF
1 D47A
1 156B
1 26D0
1 34DE
1 19E7
1 3F16
1 526A
1 DB80
1 AB4F
1 584D
1 926D
1 91F2
1 90C1
1 92DD
1 FCEE
1 E443
1 BCDF
1 04E7
1 5E32
1 1A26
1 A08D
1 722E
1 7549
1 77E0
1 7268
1 CC78
1 9496
1 08A3
1 A66B
1 A65F
1 BC46
1 6AD7
1 AD81
1 CE40
1 E71F
1 32CF
1 649D
1 CFDE
1 82F0
1 C1FD
1 2A9A
1 67F7
1 8B16
1 EF88
1 5587
1 7C21
1 399C
1 7859
1 0D93
1 35F1
1 AD16
1 EDD6
1 7383
1 3D68
1 9857
1 676F
1 B6DC
1 44DC
1 7895
1 9A1A
1 A464
1 8B87
1 1A3D
1 83D8
1 7E7B
1 5383
1 99F3
1 1C3E
1 20F8
1 B4E4
1 6E93
1 0A46
1 F35B
1 43F8
1 AB90
1 2E62
1 BFDE
1 6661
1 EA89
1 74E5
1 C80F
1 AFF2
1 9BD7
1 ACB8
1 A1A9
1 3376
1 F514
1 9D29
1 B6F8
1 122A
1 7115
1 984C
1 2877
1 23FD
1 146D
1 CC39
1 033F
1 A8E3
1 F310
1 E78B
1 7432
1 F77B
1 9800
1 ACDC
1 BB5C
1 0EAC
1 CA61
1 B0E0
1 2130
1 484A
1 4E26
1 E2F1
1 CDAB
1 C1BE
1 57B6
1 5123
1 5F2A
1 53C7
1 8D0E
1 5FC7
1 F9B7
1 127E
1 1AC9
1 1B4D
1 3A04
1 E8D9
1 2333
1 5D54
1 C048
1 767B
1 A206
1 88D3
1 F9BC
1 EE97
1 F81C
1 639B
1 8425
1 240D
1 07F4
1 3326
1 27EC
1 E13B
1 8347
1 BC97
1 03F0
1 3549
1 C3B9
1 2C4B
1 374B
1 FD5E
1 1240
1 E961
1 E98A
1 3925
1 23E1
1 08E6
1 EA23
1 2F1E
1 2BE2
1 8CE4
1 5A6C
1 E963
1 9942
1 923D
1 D27D
1 A39F
1 DB4D
1 FBD0
1 408F
1 DC07
1 BEDC
1 07D2
1 E59E
1 190C
1 2F30
1 77C4
1 37B3
1 D5CA
1 C756
1 37C3
1 DC27
1 1372
1 5CBC
1 2A48
1 6B5A
1 98E5
1 66EF
1 C033
1 2376
1 8671
1 D934
1 C3E4
1 89FF
1 49C4
1 9757
1 1354
1 63E2
1 0B20
1 11D2
1 B6D2
1 F573
1 A9C5
1 FD2A
1 4377
1 6AE7
1 D44E
1 8301
1 C7C3
1 101C
1 F21E
1 76EB
1 A229
1 2148
1 9837
1 D692
1 36AD
1 389A
1 C49E
1 6604
1 1072
1 54AB
1 4B7A
1 48DC
1 2EC3
1 2EFF
1 D466
1 0C4C
1 1890
1 745B
1 30B1
1 5ED9
1 F5BC
1 53B2
1 9B7E
1 31BD
1 995E
1 E7C5
1 9DC3
1 B46F
1 FA6A
1 E408
1 93E5
1 6E8E
1 606A
1 2037
1 B430
1 C66D
1 EB0B
1 D87B
1 3827
1 6594
1 F947
1 9C32
1 AC0D
1 79E0
1 5994
1 502F
1 D48F
1 0C3D
1 AE07
1 B0C0
1 E41C
1 F58C
1 7D57
1 12B1
1 68F4
1 3F5F
1 869B
1 C1F3
1 4B5B
1 348D
1 59BF
1 1A11
0 0000
0 0000
0 0000
0 0000
0 0000
1 2722
1 C0FF
1 EE01
1 0203
1 E77D
1 4FC0
1 1429
1 0101
1 1737
1 941D
1 FADF
1 C225
1 77DF
1 A048
1 E32F
1 7B9F
1 4A39
1 1633
1 724D
1 582D
1 54EA
1 67CD
1 ED66
1 D272
1 98D5
1 A51E
1 BFFF
1 C19C
1 BDEF
1 881C
1 8633
1 B508
1 B504
1 DD20
1 36FD
1 10B1
1 812E
1 96F0
1 EE45
1 506A
1 78FA
1 A0DE
1 0B6B
1 79D2
1 FB1E
1 D6FF
1 8003
1 2E1F
1 9553
1 7F64
1 F1D2
1 48F7
1 F8E8
1 4ADE
1 6003
1 8C19
1 B883
1 FC05
1 3D26
1 4FEE
1 746E
1 598D
1 0C83
1 11CE
1 F4EA
1 C6C9
1 0DCC
1 C357
1 BD3A
1 66EE
1 519E
1 DD18
1 C57A
1 5CB7
1 A195
1 EE01
1 0588
1 5FBF
1 4F7C
1 C740
1 A132
1 7F6E
1 E053
1 D7C2
1 A2D4
1 A0D1
1 6ABE
1 2BAB
1 A79D
1 44C6
1 0E1E
1 E6AF
1 6F6D
1 CA86
1 7DA1
1 B323
1 984F
1 F04A
1 46F4
1 A02D
1 939C
1 1C5B
1 810B
1 540F
1 030D
1 878E
1 F5AA
1 FB84
1 114D
1 3D87
1 0BD1
1 8048
1 083D
1 BD27
1 4CA4
1 55C0
1 E414
1 6FF8
1 57FD
1 9BDC
1 8AEA
1 7948
1 7BDC
1 62DE
1 3F9D
1 B587
1 45CB
1 2CB9
1 C14F
1 E75E
1 289E
1 7F2D
1 13F3
1 2702
1 9357
1 C251
1 B695
1 C67F
1 E5F1
1 DCAD
1 DB8D
1 D846
1 EFF5
1 20F5
1 BBD1
1 03FB
1 F474
1 F55E
1 5864
1 4209
1 08FA
1 6AFA
1 DFA9
1 9155
1 1DC1
1 5CC6
1 B93A
1 0C88
1 32BD
1 210D
1 6883
1 66E4
1 2C92
1 DC97
1 542F
1 28E2
1 A7EE
1 9655
1 D620
1 24F4
1 2BD7
1 5846
1 35C8
1 C620
1 53DB
1 B207
1 92A4
1 D633
1 4866
1 34B7
1 50FB
1 C551
1 DFCB
1 BA1A
1 553D
1 C917
1 C48F
1 8CF1
1 77BE
1 AC6E
1 312A
1 107C
1 6C05
1 036B
1 70DB
1 F338
1 5638
1 65CB
1 35B6
1 C9F5
1 CD3C
1 9910
1 BE26
1 CA65
1 A75E
1 C317
1 762A
1 32F0
1 5E80
1 D42B
1 E43C
1 BB92
1 0040
1 D3C9
1 3564
1 AB25
1 CA3C
1 5D9E
1 63B9
1 07E6
1 CAEA
1 93F0
1 DEF6
1 428D
1 8CB2
1 5862
1 AB1F
1 8422
1 2754
1 B5CA
1 91C5
1 F5EC
1 A110
1 26C3
1 F416
1 50DF
1 B00A
1 79DD
1 D9A8
1 70D5
1 93AF
1 D8FF
1 A178
1 D527
1 2DB8
1 0A35
1 9CA0
1 EFD1
1 A8DE
1 A3BF
1 3F65
1 6174
1 DCC1
1 6482
1 A417
1 466F
1 D353
1 B10D
1 0131
1 26FD
1 09AB
1 0256
1 4BF2
1 0C0C
1 1DE9
1 FEF9
1 9C5E
1 E329
1 B6A0
1 64AF
1 2821
1 3C97
1 3377
1 779F
1 6DBF
1 04CB
1 3769
1 7D50
1 4EF6
1 D9E0
1 CE96
1 1E0D
1 10A7
1 2E59
1 B511
1 F4FA
1 49C4
1 9881
1 653F
1 7ED0
1 938E
1 CBAA
1 CF78
1 E897
1 361A
1 C166
1 7C66
1 C2E7
1 9546
1 C529
1 9A55
1 34FD
1 2C20
1 0529
1 B33D
1 08C3
1 0553
1 19CB
1 14C4
1 778C
1 5A4D
1 8D13
1 781F
1 2F7D
1 7C6D
1 3BCA
1 A78A
1 C0F6
1 86D9
1 EAD8
1 5851
1 76BE
1 EA22
1 1636
1 7536
1 F72C
1 40C1
1 C795
1 0E7E
1 F94E
1 203F
1 5A95
1 FA38
1 105E
1 BA4C
1 8B63
1 EF4F
1 7E85
1 992B
1 DEB3
1 CA4B
1 A0BA
1 C313
1 655E
1 7C08
1 BFD4
1 9C22
1 3C63
1 886D
1 285C
1 3AEC
1 3F57
1 1328
1 AA1F
1 EC77
1 4B43
1 EF4B
1 D1AC
1 DB47
1 548C
1 DA97
1 30F8
1 EFAA
1 1892
1 349C
1 3242
1 D100
1 86A2
1 C394
1 A372
1 6161
1 A977
1 6E12
1 1EFC
1 9056
1 4AD8
1 CE36
1 6FFF
1 5D3A
1 9E0C
1 FE60
1 DB3E
1 2561
1 4536
1 9041
1 90A4
1 9AB2
1 352A
1 8079
1 224A
1 E67D
1 9EB1
1 B46F
1 BFCF
1 A949
1 B81A
1 4FFF
1 A32F
1 286A
1 FE37
1 5EE0
1 938E
1 E8A0
1 D0C0
1 843B
1 3B16
1 375D
1 9063
1 CCC3
1 953E
1 98EB
1 E6F2
1 3413
1 1D76
1 3820
1 67C2
1 91A7
1 BA1C
1 4195
1 5B53
1 8711
1 D5C8
1 8ADB
1 E73E
1 5190
1 FEC8
1 885B
1 393D
1 B900
1 E02E
1 05E1
1 B98E
1 BFF2
1 8094
1 0B7F
1 F268
1 B84A
1 1ED2
1 D3FC
1 18AF
1 E2F7
1 2C2E
1 0AB7
1 5372
1 DD57
1 5E15
1 9EE0
1 1F89
1 38D2
1 D111
1 36F9
1 1D07
1 047A
1 E8A9
1 8209
1 B8EA
1 0F6F
1 708A
1 9130
1 63F4
1 F992
1 8443
1 C45D
1 7A90
1 7FA4
1 99EC
1 6653
1 CBBD
1 5012
1 1281
1 9111
1 75F9
1 7DF8
1 9B15
1 9049
1 5762
1 59E0
1 BF39
1 0A06
1 9010
1 F28F
1 164A
1 BFEE
1 550C
1 73B0
1 C688
1 8F53
1 AE86
1 633A
1 CCB2
1 EEC3
1 369B
1 8EDB
1 CBE5
1 DCBC
1 37BE
1 0BCE
1 F70F
1 9A1B
1 56F1
1 9EBE
1 D619
1 715E
1 7385
1 A8ED
1 BC2F
1 7596
1 136A
1 8ED6
1 1FD8
1 BDE4
1 5DB6
1 D509
1 609E
1 7A58
1 80EB
1 9C10
1 6624
1 F053
1 1C82
1 034C
1 14BE
1 1930
1 7077
1 A319
1 2F67
1 655F
1 F4E1
1 E988
1 7C92
1 530B
1 052F
1 7A4E
1 F34E
1 53EF
1 612A
1 9034
1 8DB1
1 A5DA
1 CC70
1 382B
1 C40C
1 2BF3
1 CBA0
1 BF1D
1 D89A
1 A3EF
1 9807
1 DA0A
1 D93B
1 1855
1 6B36
1 E8A2
1 6686
1 859F
1 B4EE
1 80EC
1 8472
1 B218
1 A6AD
1 250C
1 4A9B
1 C850
1 ACDC
1 86BA
1 FC95
1 80BA
1 62D9
1 D182
1 E880
1 0032
1 3951
1 6187
1 9396
1 2CF3
1 320C
1 F068
1 F5C9
1 E25B
1 B589
1 F859
1 DDCF
1 39E3
1 A3A6
1 5254
1 DC55
1 659D
1 5EFC
1 99BF
1 F7FD
1 427A
1 12C2
1 7D47
1 BE24
1 45E2
1 F161
1 CCAF
1 BEB7
1 3CF2
1 64C2
1 0B88
1 1583
1 95AB
1 A18A
1 71C6
1 F66C
1 C3CF
1 AF54
1 6346
1 438D
1 294F
1 31E5
1 7EBB
1 2324
1 2E88
1 7CD5
1 57BB
1 FB83
1 AAC0
1 BFC6
1 2E04
1 1433
1 043E
1 646D
1 9344
1 68A7
1 BCD1
1 3D53
1 B12C
1 F783
1 3BC9
1 1B5B
1 D822
1 11DD
1 2993
1 43BF
1 E44E
1 764E
1 E1EE
1 7A0E
1 F008
1 61A8
1 12CF
1 58E1
1 CA09
1 9889
1 264E
1 97B6
1 42FC
1 63C5
1 F0E0
1 3822
1 590C
1 2D2D
1 FF94
1 8715
1 A87A
1 1B46
1 132E
1 7500
1 B1AD
1 90F6
1 62D8
1 0CEB
1 348E
1 CB27
1 BC78
1 17D8
1 9DD7
1 4ECA
1 B324
1 FAEA
1 C8EC
1 3D79
1 F737
1 5AE3
1 6ADC
1 8A5D
1 A417
1 5FBE
1 D2BC
1 7C7D
1 B5D1
1 EAB9
1 3E84
1 A696
1 3AFB
1 7233
1 6252
1 4E49
1 725F
1 8AAF
1 DCE5
1 36E4
1 C9D0
1 2C18
1 460E
1 E72A
1 F6C3
1 EE15
1 8F30
1 14F7
1 8FA5
1 AE60
1 1344
1 BB3A
1 A1B5
1 D5C5
1 4DC4
1 9B3C
1 C247
1 E608
1 F51F
1 BDFB
1 47F9
1 404F
1 B14F
1 DC8C
1 4A13
1 C624
1 E4F7
1 FED9
1 6003
1 938E
1 2754
1 82DB
1 0956
1 9F46
1 81B1
1 CABE
1 B68F
1 98BF
1 0F19
1 143C
1 CA13
1 38A2
1 1BDB
1 0EE4
1 FD54
1 2F0D
1 A739
1 D68C
1 0FD3
1 64DC
1 9343
1 26A7
1 3C20
1 B472
1 22A7
1 82AB
1 C08F
1 6D8B
1 D49C
1 75B5
1 BB17
1 FCBA
1 5F9A
1 C6C2
1 08A9
1 EB7E
1 7AB8
1 CDA7
1 7510
1 94C6
1 038F
1 46DD
1 68EB
1 668A
1 DBE4
1 E03D
1 DE58
1 C894
1 F05B
1 EF5D
1 C518
1 46D5
1 394A
1 2F0A
1 4D3E
1 3BB4
1 338A
1 756F
1 DEB7
1 895D
1 E2FE
